name,ratings,date,helpful vote,comment
김태윤,4,2018년 6월 11일,0,"다 좋은데 네이버뮤직 말고도 엠넷,멜론이랑도 서비스연동 되면 좋겠어요!!"
권혜영,1,2018년 6월 12일,0,블루투스 연결이 안되요 ㅡ
Kyung Jun Lee,1,2018년 6월 9일,3,펌웨어 수동 업데이트 어떻게 하나요?
Jay Won,1,2018년 6월 16일,0,다시 깔고 뭔짓을해도 계속 오류나고 어플이 오류로 계속 팅김
Google 사용자,3,2018년 6월 10일,0,한글은 잘 알아 듣는데 숫자를 못알아 듣네요
Google 사용자,5,2018년 6월 10일,0,좋은데 클로바를 화면이꺼져있을때도 부를수있으면 좋겠네요..
Google 사용자,5,2018년 6월 19일,0,너무멋짐
별빛,5,2018년 6월 12일,0,진짜좋아요 노래도들려주고 짱~~
Google 사용자,1,2018년 6월 7일,5,"알람소리를 기본음 설정이 아니라... 클로바 or 네이버뮤직에서 음악을 직접 선택해서 음악알람이 가능했으면 좋겠어요 그리고 음악의 조작 
-재생이나 멈춤 소리조절 무음 - 정도는 폰과 연결되어있는 스마트워치에서도 가능했으면 좋겠네요."
kwang park,1,2018년 6월 8일,0,자꾸 앱 실행하지 않았는데 종료 팝업이 뜨네요
유정현,1,2018년 6월 8일,0,제대로 개선안되나요...휴.....
Seungwoo Kim,1,2018년 6월 4일,3,"스피커가 대답을 안하네요? 아무리 찾아봐도 해결 방법도 없고.. 휴대폰에는 답변이 오는데 스피커는 말을 안함.. 죄송합니다. 개선 
중입니다 말고 어떻게 조치해야하는지를 알려줘야지. 복붙하고 월급은 왜 받는지 ㅉ"
한경훈,1,2018년 5월 23일,12,"무슨 음악 틀어달라고 요청하면, 무슨 음악을 재생할께요 라고 하고, 반응없는데요. 네이버뮤직 이용권도 구매되어 있습니다. 해외에서 
로그인 시도 됐다고 자동로그아웃된 이후로 이러네요. 로그인 로그아웃만 몇번째인지...여전히 안돼네요"
황지훈,1,2018년 5월 27일,2,"아니 간단한 로그인 서비스부터 개판이네요 제일시급한거아닌가요..? 왜 카카오연동한계정으로는 로그인이 안되나요? 결제까지 다해놓았는데 
기능추가 이딴거 개선하지말고 로그인부터 똑바로 개선하시길"
김요한,4,2018년 5월 24일,8,"19금뮤직해제했는데도 19금인증하라고 뮤직재생할때마다 클로바가말합니다.. 앱에서는되는데 클로바에서는 
재생이안됩니다..어떻게해야되죠?;그리고iot플로그만뜨고 멀티탭은안뜹니다.;;어떻게해야되죠?;;"
Sonia Son,2,2018년 6월 4일,2,"네이버 브라운 클로바 쓰는데 음악 틀어달라고 하면 잘 틀어줬었는데 지금은 아래쪽 노란 불만 계속 빙빌 돌아요!!! 그동안 잘 쓰고 
있었고 지금도 네이버 정기결제한거 아직 기간도 남아있는데... 왜요럴까요"
맑은하루,3,2018년 5월 21일,8,"음악 볼륨 1로 자기전 음악감상중 음악 몇분후 꺼줘 라고 맞출땐 볼륨에 맞게 음성비서도 조용히 말하지만 해당 종료시간엔 알람처럼 
큰소리로 재생을 중지한다고 알림 여기서 더문제는 음악 몇분후 자동종료가 설정되었고 재생을 중지한다고 알려주면서 정작 음악 자동종료는 
되지 않습니다. 기기 초기화 후 재연결시에도 동일하네요. 사용기기는 프렌즈 미니 브라운 모델 입니다. 혹 해결 방안있나요?"
배영제,4,2018년 5월 15일,9,lgu+ iot에 1구 플러그는 검색이 되는데 4구 멀티탭은 검색이 안됩니다. 추가 부탁드려요
조경진,3,2018년 5월 15일,11,"기기를 정말 자주 티비소리를 듣고 멋대로 호출되거나 유플티비라고 부르지도 않았는데 그렇게 알아듣고 실행되어서 오히려 방해가 되서 요즘 
그냥 꺼놓았고있습니다. 개선해주셔야 될것같아요!!"
이지원,1,2018년 6월 1일,1,"어제까지만해도 스위치 등록이되어있어서 잘키고껏는데 오늘 등록된기기가 없다해서 IOT 를 눌러도 화면이 넘어가지지않아 불편하네요. 
조치부탁드릴게요"
Google 사용자,2,2018년 5월 22일,2,"음악을 잘 찾지를 못해서 짜증이 나요. 분명 네이버 뮤직에 있는 음악인데 무슨 말인지 모르겠다하고 계속 다른 음악만 틀어줘서 정말 
짜증나네요. 아이가 제일 좋아하는 음악이라 .""화이트- 네모의 꿈""을 자주 듣는데 며칠전부터는 아예 인식이 안돼서 계속 ""동요 - 
네모의 꿈""만 들려줘서 듣고 싶은 음악은 틀지를 못하고 있어요. 아이도 저도 답답해 죽겠어요.음성인식률 개선 좀 해주세요."
신다혜,1,2018년 5월 16일,7,"노트5에서 혹은 안드로이드에서 어플이 전혀 열리지가 않아요 핸드폰 3대에서 설치 제거 다 해봐도 안되네요 이 앱 아니면 인공지능스피커 
사용설정도 아예 안되잖아요 빨리 조치해주세요"
Eric Cho,1,2018년 5월 28일,8,"웨이브 위치 설정을 했는데도 전혀 다른 지역의 날짜를 알려둡니다. 모바일 기기의 디바이스 메뉴 클릭시 잘 연결이 되어 있다가도 
오프라인으로 표시가 되고 재확인 버튼 클릭시에도 계속 오프라인으로 표시됩니다. 모바일 기기는 LG V20 입니다."
SC H,3,2018년 6월 1일,2,"위치 정보 이용 권한을 허용해 주고 GPS 센서까지 다 켜 놓았는데 클로바 앱에서 자꾸 위치를 네이버로 잡고 있어서 위치 기반 검색을 
하려면 무조건 지역 이름을 앞에다 붙이고 검색해야만 합니다. 또, 지명을 붙이고 검색을 해도 동명의 두 지역의 경우에는 서울/수도권을 
기준으로 검색을 해버립니다(e.g. 양평(경기)에서 양평을 말하면 양평(서울)으로 인식). 위치 데이터를 받고 결과에 제대로 반영할 수 
있게 부탁드립니다."
Google 사용자,2,2018년 5월 16일,3,정말 오류가 왜 이렇게 계속 나는지 계속 서비스 상태가 안 좋다고 하네요 이 앱은 솔직히 필요 없는 것 같아요
윤제리,2,2018년 6월 5일,1,"한동안 사용이 안되서 들어와보니 역시 안된다는 글들이 많이 있네요. 짜증나고 화나서 들어왔습니다. 머 부르면 대답은 잘하는데 대답후에 
액션을 시키면 계속 서비스 상태가 안좋다고 빨간불 들어왔다가 꺼지고 하네요. 차라리 연결 해제가 되던지 그것도 아니고 참 사람 
열받게하네요. 어플내에서도 계속 연결 됐다 안됐다 하고요. 먼가 문제가 있다는걸 아실텐데 네이버에서 손놓고 있는건가요? 지금 웨이브 
쓰고 있는데 프렌즈로 살걸 그랬네요. 프렌즈 밀어준다고 웨이브는 뒷전이란 소릴를 들었는데 설마 사실 아니겠죠? 지금 기기 못쓴지 한달 
넘...전체 리뷰"
Google 사용자,2,2018년 6월 7일,0,"말귀를 잘 못알아듣고 대답을 잘 안함. 예전엔 부르면 띵동? 하는 소리가 났는데 언제부터인가 그 소리가 안남. 클로바 하고 부르고 노래 
틀어줘. 하고 말하는데 세 번중 한 번은 안 틀음. 대답 소리가 안 나니 얘가 반응을 하는건지 안한건지 꼭 기계를 보고 확인해야함. 
그리고 알람을 맞추면 취소가 안됨. 알람 삭제해줘.하고 말했는데 다음날 그 시간에 그대로 울림. 음악 종료때 30분 뒤에 꺼줘 하면 
너무 큰 소리로 예약된 시간이 되었다고 나와서 잠들려다 깸. 그냥 잠이 완전히 들기 전에 내가 먼저 끄아고 말한뒤에 잠.. 재밌는 ...전체 리뷰"
Eng Pilates,1,2018년 5월 26일,2,갤럭시s9 연결안되나요? 신랑꺼 아이폰으로 연결은했는데.. 제껄로바꾸고싶은데 블루투스검색도안되고 연결안되서 못쓰네요..
김혜미,2,2018년 5월 26일,1,잘 사용하고 있다가 한번씩 오류르인해 셀리가 작동을 안하고 인식도 못하고 노래 재생도 못하는건 쫌... 사용할때 마다 재설정해야하나요?
소울파랏파,1,2018년 5월 25일,0,"웨이브땜시 이걸 샀는데 웨이브 업데이트가 싼거보다 더 느림 ㅋㅋㅋ 와 진짜 이런식으로 정책짜는 회사는 처음 봤음 웨이브 팔고 드른거 
사는게 더 이득 ㅋㅋ 제일비싼 제품이 제일 쓰레기 취급 당함 ㅋㅋㅋㅋㅋ,ㅋㅋ"
허니모찌꿀모찌,1,2018년 8월 9일,0,"앱실행자체가안되고 지웠다가 깔아도 안되는데 조치 좀 취해주시죠 한달에 한번 렉걸리는게나니라 한달에한번 들어갈수있을정도로 엉망으로 어플을 
만들어놓으면 어떡하나요"
Jongkoon Jung,3,2018년 6월 6일,0,"프렌즈랑 u+ tv랑 연동되게 해준다는 기사 본게 몇달전인거 같은데 아직도 함흥차사네..기기자체의 스펙은 프렌즈+랑 동일한데 u+랑 
협의가 늦어지는건가.."
김지훈,1,2018년 5월 16일,0,클로바는 잘 되는데 웨이브는 갑자기 로그인없이 사용불가라고하면서 음악재생이 안되네요 네이버 뮤직 사용중입니다 초기화해도 안되고요
JINMAN JEONG,1,2018년 5월 17일,1,아...tv 보는데 지 멋데로 클로바 호출되고 없는게 나을뻔 이거 지우면 없어지려나?
공지사항,1,2018년 5월 21일,0,구형 옵티머스프로1 으로 연결하려는데 기기추가후 로그인화면에서 하얀화면에서 진행안됨
강진우,1,2018년 5월 27일,0,아니 돈은 돈데로 ㅊ 먹고 맨날 재설정 하고 네트워크가 안좋고 티비랑 연결상태도 안좋다하고 딴건 다돼는데 뭐야 이건
케로베로스,3,2018년 6월 6일,0,아직 사용해보지 않아서 뭘모르겠지만 wi-fi없이 사용할수있에 해주실수있을까요?
김효석,1,2018년 5월 19일,0,G7 에서 실행이 되지 않습니다 호환기기 추가부탁드립니다
照片photo Фото तस्वीर,4,2018년 5월 28일,0,대화 내용 전체삭제 기능은 없나요 ? 한개씩 삭제 하자니 불편해요
롤카이,1,2018년 6월 5일,0,앱실행하면 실행한되고 앱이중단됬다고계속뜨네요
서우석,1,2018년 6월 4일,1,프렌즈로 u+티비 연결이 안되나요?
성우,3,2018년 6월 6일,0,네이버 로그인없이도 사용하게 해주세요ㅠㅠ 아니면 로그인방법도 다양하게 해주세요 구글로그인 같은거요
안재경,4,2018년 6월 3일,0,그런데왜저희집클로바는 클로바하고부르면대답이없죠?
Google 사용자,2,2018년 5월 28일,0,왜 본인 인증이 안되는지 사용하기 힘드네
FPS크리퍼,4,2018년 6월 4일,1,제가 오늘 클로바를 들어갔는데 계속 접속할수없고 장애가 걸렸다고 하네요.
Kilbeom An,2,2018년 6월 8일,0,클로바로 노래를 검색해서 틀면 1절만 재생되는데 별도로 추가요금을 결재해야하는건가요?
Eunji Jang,2,2018년 5월 23일,1,미세먼지/초미세먼지 나눠서 정확한 수치를 말해줬으면 좋겠어요
J Choi,1,2018년 5월 18일,0,G7에 설치가 안되요.
이선,2,2018년 5월 24일,0,네이버클로바앱실행이 처음엔 되다가 계속안되네요
Jong Gu Yun,1,2018년 5월 19일,1,무한 재부팅... 환장 하겠음
NU KAI,1,2018년 5월 30일,0,82년생
Google 사용자,1,2018년 6월 4일,0,이틀 여행다녀오니 스피커에서 소리가 안나와요 이오류는 어떻게 해결해야하는지요????????
Jo Lala,4,2018년 5월 18일,0,좋아요 ㅎㅎ
Google 사용자,1,2018년 6월 6일,0,😤
윤마,5,2018년 6월 3일,0,좋음
Playground Choi,3,2018년 5월 9일,10,"웨이브는 샐리야 라고 바꿔 부르고 있는데 클로바앱에서는 샐리야 로 부를 수 없네요. (앱의 호출명 설정 기능은 없는 거 맞죠?) 
웨이브/폰 호출명을 각각 설정하거나 하나를 바꾸면 하나도 자동으로 바뀌게 해주세요."
그리는,3,2018년 5월 16일,0,"갑자기 클로바가 켜지는 일은 종종 있긴 했지만 주방에 있던 클로바가 갑자기 반응하면서 어린이 웃음소리? 같은게 나오네요... 와 진짜 
혼자있었음 무서워 죽을뻔 했네요 대체 뭔가요??ㅠㅠㅠ후.."
안영철,4,2018년 5월 12일,2,"음악듣기를 실행시킬때 비오는날 듣기좋은노래나 로보카 폴리등 음악듣기를 실행시키면 네이버 뮤직으로 설정시는 제대로 나오는데 지니뮤직에서는 
가수 비 노래등 엉뚱한 노래들이 나옵니다. 지니뮤직 앱에 직접 들어가서 같은 명령어 실행하면 제대로 나오구요. 업데이트가 
필요할것같습니다."
삶은계란,3,2018년 5월 15일,3,"볼륨 10이상으로 변경해달라고 하면(ex 볼륨 12로 변경해줘) 한번 더 변경할건지 묻는데, 무슨 대답(변경해줘, 어, 부탁해 등)해도 
'취소합니다^^'라고 말해서 변경할 수가 없음. 꼭 필요한 기능이면 한두번 묻고는 질문 안하게 만들거나 적어도 변경은 가능하게 
만들어주셔야 되는거 아닙니까 ㅡㅡ"
이윤서,3,2018년 5월 9일,4,"버스 노선 검색기능 만들어주실 수 있나요? 정말 바쁠 때 음성 비서같은거 사용하는데 제대로 검색해주는 녀석이 없네요 구글 어시스턴트 
그건 나무위키에서 찾아대고 있고 이녀석은 지역 정보만 알려주네요.. 추가+ 발전하고 있는 것 같아 기쁘네요.. 하지만 아직은 다른 음성 
비서들에 비해서 장점이 뚜렷하지 않아 보여요 음성 버튼을 누를 때 진동이 상당히 거슬려요.. 설정에 on/off 메뉴라도 있으면 좋을 
것 같아요"
Jaewook Han,3,2018년 5월 11일,3,유플티비 되는 미니언즈 모델인데 유플티비불러도 티비검색이 자꾸 실패입니다. 집에 유플 인터넷과 아이피티비 쓰고있고요. 왜안될까요?
이수현,2,2018년 5월 9일,4,"음악예약종료시 소리가 너무 커서 잠에서 오히려 깨요 조용히 음악들으면서 자려고 종료예약하는건데 오히려 잠을 더 깨워주네요 빨리개선좀 
해주헤요"
Google 사용자,1,2018년 5월 13일,1,스피커는 '잠시만요 지금 서비스 상태가 원할하지 않네요'를 반복하고 클로바는 오류 떠서 지웠다 다시 깔아도 실행이 안되네요.
ᄋᄋ,3,2018년 5월 8일,3,이거 다른거는다좋은데 뮤직에 멜론이없어서 실망이네요 멜론도 추가시켜주세요
구세림,1,2018년 5월 12일,0,네이버 아이디로 로그인하기 버튼을 눌렀는디 로그인이안되요 오류 수정좀 해주세여
김유나,3,2018년 5월 15일,1,왜...대체 왜 알람수정이나 삭제는 앱에서 해야 하는거죠?
김형민,1,2018년 5월 10일,1,벅스 연동해도 1분밖에 재생안됨
Google 사용자,2,2018년 5월 8일,0,에러나고 네이버 아이디로 로그인 안되고 403에러나고 젠장 씨
David Wu,5,2018년 5월 12일,0,정자역 가자 해도 네이버 지도 화면만 나오는데 설정을 통해 네이버 네비가 바로 안내를 해주면 좋겟다
