name,ratings,date,helpful vote,comment
Google 사용자,4,2018년 8월 7일,5,그게 모두 좋은데 호출어를 자기가 만들수 있으면 좋겠어요 이상한 언어는 제한하고 다른 호출어를 자기가 직겁 만들면 최고!!!
이수빈,2,2018년 8월 24일,2,연결해서 사용하는데 갑자기 인터넷연결이 안된다고 그러네요 재연결을 몇 번이나 했는데도 자꾸 그래요.
kw p,3,2018년 8월 12일,4,로그인에서 알맞게 다 하고 비밀번호까지 바꾸었는데 로그인이 안돼네요....이 오류좀 고쳐주세요.
Google 사용자,1,2018년 9월 5일,1,멜론 기존 사용하는거 호환 안되서 중복결제 해야되네요 필요가 없네요 제 이용권 플리클럽입니다
임영훈,4,2018년 8월 11일,1,"호출음에 왜 아리아,팅커벨 두개밖에 없죠? 레베카로 부르고 싶습니다"
NICKBAN -,4,2018년 8월 14일,1,"누구의 응답 소리와 노래소리 설정의 분리를 원합니다 노래는 작게듣고 아리아의 응답소리는 크게 듣고싶을때 불편함을 느끼고 앱에서 소리의 
정도를 숫자로 볼수있으면 좋겠습니다 만약 이 기능이 존제한데 제가 모르는것이면 더 보기쉬운 위치에 설정란이 있으면좋겠습니다 누구캔들 
사용중인데 이런 문제 말고는 아주 맘에들게 이용중입니다 많은 업데이트 부탁드립니다"
정호석,1,2018년 8월 17일,1,T맵에서 라디오 요청시 잠깐 나오고 먹통됨
정혁,5,2018년 8월 30일,0,누구앱에서 멜론 및 뮤직메이트 들어가면 음악에 많이듣는 이라는 곳에 노래가 삭제가 불가하네요 삭제기능이 추가되었으면 합니다
네오파파,1,2018년 9월 3일,0,로그인 안되는 이런 거지같은 어풀 만들어 장난하지 마시고 접으세요~
아리스군,1,2018년 8월 18일,0,계속 인증번호를 발송에 실패했다고뜸. 최악임
Anna Torv,1,2018년 8월 29일,0,아주 최 악이다 무슨 비번을 쓰는데 까다로워서 하겠냐?
sis Rin,3,2018년 8월 1일,5,"PC용 프로그램추가, 스마트폰 위젯추가 부탁드려요"
Zidan Park,1,2018년 8월 16일,1,뮤직메이트 300곡 무료 이용권 준다고 해서 가입했는데 사기 당한 기분이네
Myung Hee Choi,5,2018년 8월 21일,0,앱이 설치되어있다고하는데 실행이안되네요
IN WAN CHO,1,2018년 8월 2일,5,뮤직메이트실시간차트를멜론처럼해주세요
ᄋᄀᄇ,1,2018년 8월 11일,0,인증이되었는데도 왜 안돼는지 모르겠습니다
gaeul seo,2,2018년 8월 29일,0,충전하는잰더가안으로들어가서충전이안됩니다사용한지1달만에 이렇게됫는데as어떻게받나요?
호기심마트,5,2018년 8월 30일,0,너무 좋은 앱입니다 근데 이름을 자기가 지을 수 있게 해 주세요.
채은우,5,2018년 9월 4일,0,누구를 통해서 메세지나 전화를 할 수 있는 기능이 업데이트 되었으면 좋겠네요.^^ 나머지 기능은 만족합니다.
노진남,4,2018년 8월 9일,0,아직지윈안되는서비스가많아요
이대연,3,2018년 9월 8일,0,음악듣기하려면 어디에가입해야하나요??
Google 사용자,5,2018년 8월 17일,1,즐거운맘으로운전하면서코노래불러보자.
Google 사용자,4,2018년 8월 15일,0,아이디랑 비밀번호를 쓰지 않게 하면 좋겠네요 고쳐주세요
김지연,5,2018년 8월 21일,0,폰하나로핫스팟키고는 연결이안돼나요
사람사람,4,2018년 8월 14일,0,좋아요 :D 그런데 음식주문의 폭을 넓혔으면 좋겠어요.
한승엽,3,2018년 8월 12일,0,연결이 되지 않습니다. 티맵에서 otp 인증번호가 뜨질 않네요
김워너블 승화,5,2018년 8월 27일,1,이거 좋은데요 잘쓰겠네요 고마워요♥♥
이강정,4,2018년 8월 7일,1,유익하게 사용하고있읍니다
이진형,5,2018년 8월 26일,0,맥도날드 주문도 추가해주세요.
박민해,3,2018년 8월 24일,0,라디오 채널에 KBS라디오 넣어주세요 채널이너무 한정적이에요
Young Seok Lee,5,2018년 8월 22일,1,넘간편하고 좋아요
Google 사용자,5,2018년 8월 20일,1,0319903 보은이
도승원,1,2018년 8월 15일,0,14세미만은 사람도 아니야? 하..
이도령,4,2018년 8월 19일,0,솔직하 빅스비보다 백번좋음
이은호,5,2018년 8월 17일,1,잘쓰고있습니다
장기준,5,2018년 8월 20일,0,너무 잘 쓰고 있습니다. 감사합니다. 사랑합니다.
김대식,3,2018년 9월 13일,0,많이 좋아졌어요!
남일희,4,2018년 8월 25일,0,감사히 잘 사용하겠습니다
박연분,4,2018년 9월 4일,0,좋이요~^^
황호경,5,2018년 8월 26일,0,넘 편하고 좋아요
연두요!,5,2018년 8월 7일,0,최고에요~ 힘내세요♡
ideajin,5,2018년 11월 26일,0,Good
박제훈,5,2018년 9월 26일,0,Good
김윤옥,5,2018년 8월 26일,0,편리해서좋네요~^^
Google 사용자,5,2018년 8월 19일,0,음 굿
Google 사용자,5,2018년 9월 6일,0,최고임
Google 사용자,5,2018년 9월 19일,0,넘좋아요
강동화,5,2018년 12월 3일,0,굳
Deoksoo Lee,5,2018년 8월 22일,0,굿굿구 아리아♡♡♡
최재옥,5,2018년 8월 12일,1,굿
Google 사용자,3,2018년 8월 2일,1,좋아요
구본욱,5,2018년 10월 4일,0,좋아요
엄윤준,5,2018년 9월 13일,0,좋아요
Google 사용자,4,2018년 11월 6일,0,최고
Google 사용자,5,2018년 9월 30일,0,좋아요
안창균,5,2018년 10월 3일,0,굿잡
Google 사용자,5,2018년 10월 11일,0,좋아요
Google 사용자,5,2018년 8월 2일,0,고마워요
Gu HyunJin,5,2018년 8월 31일,0,굿
Google 사용자,5,2018년 9월 8일,0,굿
Kwangrok Kim,5,2018년 9월 28일,0,좋아요
김봉모,5,2019년 4월 26일,0,굿
신나는디젤,1,2018년 7월 17일,40,"어플을 실행하려 해도 '요청한 시간이 경과되었습니다' 혹은 '일시적인 서비스 오류입니다. 잠시 뒤 다시 실행해주세요'만 뜨고 실행이 
안되네요. 지금 시간대만 그런건가요? 다른 기기에서 접속하려 해도 안 됩니다."
이상수,1,2018년 7월 3일,20,"인터넷이 이상있어 점검을하고 다시 시작하니까 모든게 삭제되어 사용을 못하고있네요..음악듣는것도 정기권으로 결제를 하였는데 
미리듣기만나오고 매달 돈만 입금하니 사기가 따로 없군요..연락처도 다르다하고 아이디도 없다하고 참찹찹하네요.."
카레만두새우만두,1,2018년 7월 17일,20,"Tid오류로 에러코드 1103이라고 뜨면서 어플 접속이 계속해서 안 되네요...앱 제거, 재설치도 소용없구요. 답변 좀 부탁드립니다. 
어플이 쓰레기같음ㅠ"
노경희,3,2018년 7월 4일,19,와이파이가 약한건지 계잘못인지 자꾸 인터넷에 연결이 안되있다고 하루에도 수십번 그러는데 왜그러는건지..그게아니면 쓸만한데
한창호,1,2018년 7월 13일,9,"제발 노래 순차재생 돌려줘. 옵션 사항에 순차로할지 셔플로할지 선택하게 해주면되지 셔플 요청하는 사람이 많다고 무조건 셔플 재생으로 
수정하는건 누구 머리통에서 나온 아이디어냐 모아니면도냐 진짜 짜증나네 노래틀때마다 셔플해제라고 말할려니 욱하네...이따구로 할꺼면 그냥 
블루투스 스피커 사서 구글어시스턴스 연결해서 쓰지 ㅡㅅㅡ"
양정완,1,2018년 7월 17일,4,"왜? 새벽마다 가끔식 새벽마다 nugu써비스 연결할수 없다고 나올까요? 요즘 같이 덥고 습해서 심기도 않좋은데 nugu써비스가 오류나면 
뜨는건지 가끔 새벽에 깜짝 놀라서 깸"
Sangin Kang,1,2018년 7월 16일,2,"되지도 않는 스타벅스 주문 ... 안드로이드는 누구앱 연동을 몇번 다시 해도 연동되지 않았다고 나오고 아이폰은 주문 제출하면 응답이 
없고 주문되지 않았음 되지 않는걸 이벤트하지 맙시다"
홍인재,5,2018년 7월 8일,5,"다좋은데 멜론 플레이리스트 재생할때 플레이리스트 랜덤재생해줘 하면 이상한 노래들 나와요 플래이리스트 재생 랜덤 해줘 해야 플레이리스트 
재생해주네요 문법상봐도어색하지안나요? 개선해주세요"
Google 사용자,3,2018년 7월 18일,3,"멜론 재생중에 멜론 차트가서 1~100위 전체 재생을 하면 노래가 전부다 나오는데 어플에서 텍스트 명령가서 누구 노래 틀어줘 하면 음악 
30초 나오고 다음곡으로 넘어가는간 뭔가여? 차트이서 재생하면 전곡이 다나오고 이상하네여"
Hyung sup Han,5,2018년 7월 3일,4,그동안 날씨나 확인하는 용도로 사용했는데 이번 ASMR업뎃으로 최애기기 됨 ㅋㅋㅋ 하나 더 살까 고민임
막장가도,1,2018년 7월 17일,1,곤히 자고 있는데 nugu 연결이 안됬다고 아리는 소리 빽빽 질러쌓지 앱은 계속 에러뜨지 뜬눈 새벽 깨게 해 주셔서 감사하네요오라질
이세은,2,2018년 7월 9일,3,누구앱에서 멜론음악검색을 할수있게 검색창을 달아주세요. 음성인식한계가 있네요 ㅇ
조자영,1,2018년 7월 14일,2,스타벅스 연결하는데 아이디비번만 몇십번쳐도 계속 아이디비번 입력창만계속떠요 아 짜증나
이종민,3,2018년 7월 4일,1,음악어플이 멜론밖에 재생안된다는게 아쉽네요 유튜브뮤직이나 지니 등 다른 어플도 실행되야하는건 기본같은데..
하윤곰,1,2018년 7월 5일,1,거지 같음 스타벅스에는 연결된 걸로 나오는데 여기 사이트만 계속 빈 화면 진행
장재영,2,2018년 7월 3일,5,블루투스 끊임 현상이 심하네요.. 돈 주고 구입한게 아깝네요
Jong-wook Park,4,2018년 7월 5일,1,어플메뉴에 Btv나 Tmap같이 제가 잘쓰는 메뉴가 안나오는데 이건 어떻게 바꾸나요? 편집탭을 해도 안바뀌네요
최기수,3,2018년 7월 4일,4,어플 메뉴에서 BTV가 표시되지 않습니다. 왜 이럴까요?
양석환,4,2018년 7월 3일,3,아직 사용은 안해 봤어요 사용후 다시 평가하는 항목이 있었으면
욘준,1,2018년 7월 12일,2,혼자 알아서 블루투스 해제하고 난리도 아니네여 후
sooyong kim,3,2018년 7월 5일,2,스타벅스 계정 등록했는데 티맴에서는 계속 계정 등록하라고 하네요
닥터J,4,2018년 7월 8일,2,최근부터 또 음성인식이 잘 안돼요 음악에서 '처음부터 들려줘'가 안돼네요
김규민,1,2018년 7월 9일,0,"갤럭시 j5 안드로이드 버전 7.1.1 누구 안내위치 변경안됨 위치정보 켰음 누구 미니버전 아 그리고 누구 캔들 출시일 월이라도 
알려주셈 생긴거 이뻐보여서 사고싶은데"
나미쳐,2,2018년 7월 3일,2,셋탑박스 꺼질때 소리 안나게 빨리 수정바랍니다 누구 생각인지 참
Min-Ho Kang,3,2018년 7월 3일,1,NUGU셋탑은 라디오 기능이 안되나요? 메뉴자체가 활성화가 안되네요;;;;
장미경,3,2018년 7월 5일,0,알람음이 뮤직메이트도 설정 가능했으면 좋겠어요
유나,4,2018년 7월 14일,0,방탄소년단 노래를 틀어주라고 했는데 업데이트라네요? 무슨소리죠?
황준성,3,2018년 7월 17일,0,와이파이를키고 앱을접속하면실행이안되요 와이파이끄고데이터로접속하면잘켜지고요 왜이러는지...
조창모,5,2018년 7월 3일,2,구글 어시스턴트 같은 채팅기닝이 있으면 좋겠다
이정태,5,2018년 7월 20일,2,음악듣기 정말 좋은데 조금 번거롭네요
이민호,3,2018년 7월 3일,1,폰자쳬 음악을 듣는기능이 있음 좋겠네요
김광수,1,2018년 7월 16일,0,갑자기 연결이안되죠?
이종태,5,2018년 7월 7일,1,더 훌륭한 앱으로 가즈아
신동민,2,2018년 7월 17일,1,업데이트왜함???개똥으로 만드나
Maze Life,3,2018년 7월 29일,0,갤럭시 도우미앱으로 등록하게 해주세요.
dong k,2,2018년 7월 12일,0,사용하라고 만든거 맞죠....?
박하나,1,2018년 7월 5일,1,누구를위한 거죠
Google 사용자,1,2018년 7월 8일,0,가입이안됨
Google 사용자,5,2018년 7월 13일,0,Good!
김제균,5,2018년 7월 21일,0,좋은앱 대단히 감사해요
정일선,5,2018년 7월 27일,0,잘 사용하고 있어요
민우김,1,2018년 7월 9일,0,멜론 로그인이 안됩니다.
박성동,5,2018년 7월 28일,1,감사합니다
이상구,5,2018년 7월 12일,0,good
진교왕,4,2018년 7월 10일,1,편해요
Google 사용자,5,2018년 7월 8일,0,편리해요~!
Google 사용자,5,2018년 7월 6일,1,너무 너무 좋아요
조덕근,5,2018년 7월 8일,0,아주좋아요
Google 사용자,5,2018년 7월 25일,2,좋아요
Google 사용자,5,2018년 7월 29일,0,좋아요
Google 사용자,5,2018년 7월 13일,0,좋아요
박재일,5,2018년 12월 1일,0,굿
Google 사용자,5,2018년 10월 3일,0,좋아요
최상호,5,2019년 2월 6일,0,굿
Google 사용자,5,2018년 9월 1일,0,좋아요
박종선,3,2018년 6월 30일,4,"다른건 사용하기에 매우 편리합니다 다만 멜론이 카카오 로그인이 안된다는점이 매우매우 불편합니다. 저는 멜론을 카카오 아이디로 로그인하고 
이용권을 구매하고 듣고있는데 '누구'어플에서는 멜론 사이트에서만 회원가입한 아이디만 칠수 있도록 되어있습니다. 멜론도 카카오로 아이디 
입력할수 있겠금 어플을 수정해주셨으면 감사하겠습니다"
소금,3,2018년 6월 29일,5,아리야~부르면 요즘 갑자기 아무반응이 없어요.. 아리야 너 어디 아프니 왜 대답을 안하니? 나 무시하니? 아놔...
제노사이드,4,2018년 6월 28일,9,"전 티맵이랑 연동 해서 사용합니다 다른건 다좋은 볼륨이 너무작게 나와 답변이 안들립니다ㅜㅜ 티맵볼륨과 별도로 NUGU 볼륨좀 크게 조절 
가능하거나 기본이 좀 컸으면 좋겠습니다"
Google 사용자,4,2018년 6월 28일,2,"뮤직메이트와 연결되서 느무느무 좋음 skt 가입자로 무료음원듣기가 되는데 유료결제해야하는 앱을 자꾸 연결 시켜서 미리듣기 1분 하는거 
너무 불편했음 매번 블루투스 연결로 듣는 비효율적 행위 한번등록한 와이파이는 장애에서 해제되면 이제는 알아서 연결해줬으면하는 바램있음"
조석현,5,2018년 6월 29일,0,"티맵 + nugu 이용중입니다. 기본음악서비스는 뮤직메이트로 설정했습니다. 음성으로 노래 재생은 잘 되는데 노래 재생중에는 음성 인식이 
안되나요? 일시정지, 다음곡, 이전곡, 다시재생 등등. 재생중에 음성인식으로 이용할 수 있는 기능이 있나요?"
유현정,5,2018년 8월 5일,0,누구 볼륨이 x로되어있는데ㅜㅜ어떻게켜는건가요?
서지영,1,2018년 7월 3일,2,스타벅스 주문안됨 주문못한다잖아
이미웅,4,2018년 6월 27일,2,분위기 띠우고 눈치 없이 이야기 중간에 끼어들고 재미있어요~^^
최훈남,5,2018년 6월 27일,0,멋지네요 역시 처제 요즘 애들 바이러스 유행이하고 난리 난리 난리 난리 난리 난리 난리 난리 난리 난리 난리
박군은못말려,3,2018년 7월 3일,0,솔직히 기본 멜론 음악 말고도 지원했으면 별다섯개일껀데
YongBae Son,3,2018년 6월 29일,0,핫스팟 연결이 안되요?
문어찍,5,2018년 6월 28일,1,정말좋은데 혹시 이름 어떻게 바꾸죠??
남희정,5,2018년 6월 27일,0,육아가 편해졌습니다^^
조태선,5,2018년 7월 4일,0,편리하고 많은도움이됩니다.
백남진,4,2018년 6월 27일,0,신선한 것갇아요
김민서,5,2018년 6월 30일,0,좋아요ㅋ
진영성,4,2018년 7월 1일,0,편해요
박재성,5,2018년 6월 27일,0,아주 좋음
김정식,5,2018년 6월 28일,0,아주좋아요
전혜원,4,2018년 7월 4일,0,좋아요
S.H,1,2018년 6월 12일,40,"6/12 라디오 듣고 있을때 팅커벨 불러도 쌩까다가 라디오 바송용 혼자 인식 하여 라디오를 종료 해 버리는건 어떻게 해야 할까요? 
4/10 티맵 누구 라디오 채널 제한 걸어 놓은 이유가 도대체 뭔가요? 누구와 동일하게 MBC 포함 모두 지원해 주세요. 그리고 누구에 
KBS 추가도 해주시고.."
