,document_index,sentence_index,sentence,label,preprocessed_sentence,pos_sentence
1132,824,9,크기를 사진으로 가늠하기에는 조금 무리가 있으니도라에몽 주먹만한 저의 손과한번 비교해보시면 어느정도 감이 오시지 싶어요 ㅎㅎ..생각보다는 엄청 작은 아이에요 그리고 살짝 녀석을 잡아보면 이런 느낌 ?들고 다니기에는 편한 정도의 크기 인 것 같습니다 포장을 뜯어보니 등록번호가 적혀 있네요 !확실한 정품이죠 ㅎㅎ사용하다가 맘이 바껴서 팔게 된다면..알아둬야합니다 그리고 잔여 박스에 남아있는 충전기와사용 설명서 및 품질 보증서도 꼭 확인해주시구요 요거는 한번 쓰윽 훑어주시면 되는 내용이지만구성품과 명칭 등 간략하게 설명되어있는 설명서니까잘 모르시는 분들은 한번 읽어보시면 바로 이해가 되실거에요 ^ㅡ^자 그럼 아래쪽 부터는NUGU MINI BLACK TITAN 모델의디테일한 사진으로여러장 촬영해 봤는데한번 둘러보시라고여러각도에서 촬영해봤어요 ^ㅡ^ 디테일하게 찍어본다고 찍어봤는데조금은 도움이 되셨으려나 모르겠어요 ㅎㅎ그 다음은 이제 작동 확인을 해야해서전월을 켰더니 이것 저것연결해보고나서 저렇게보라색 등이 들어오면서뭐라 뭐라고 아리?,1,크기를 사진으로 가늠하기에는 조금 무리가 있으니도라에몽 주먹만한 저의 손과한번 비교해보시면 어느정도 감이 오시지 싶어요 ㅎㅎ..생각보다는 엄청 작은 아이에요 그리고 살짝 녀석을 잡아보면 이런 느낌 ?들고 다니기에는 편한 정도의 크기 인 것 같습니다 포장을 뜯어보니 등록번호가 적혀 있네요 !확실한 정품이죠 ㅎㅎ사용하다가 맘이 바껴서 팔게 된다면..알아둬야합니다 그리고 잔여 박스에 남아있는 충전기와사용 설명서 및 품질 보증서도 꼭 확인해주시구요 요거는 한번 쓰윽 훑어주시면 되는 내용이지만구성품과 명칭 등 간략하게 설명되어있는 설명서니까잘 모르시는 분들은 한번 읽어보시면 바로 이해가 되실거에요 ^ㅡ^자 그럼 아래쪽 부터는NUGU MINI BLACK TITAN 모델의디테일한 사진으로여러장 촬영해 봤는데한번 둘러보시라고여러각도에서 촬영해봤어요 ^ㅡ^ 디테일하게 찍어본다고 찍어봤는데조금은 도움이 되셨으려나 모르겠어요 ㅎㅎ그 다음은 이제 작동 확인을 해야해서전월을 켰더니 이것 저것연결해보고나서 저렇게보라색 등이 들어오면서뭐라 뭐라고 아리?,크기 를 사진 으로 가늠 하 기 에 는 조금 무리 가 있 으니 도 라에 몽 주먹 만 하 ㄴ 저 의 손 과 한 번 비교 하 아 보 시 면 어느 정도 감 이 오 시 지 싶 어요 ㅎㅎ..생각보다는 엄청 작 은 아이 에 요 그리고 살짝 녀석 을 잡 아 보 면 이런 느낌 ? 들 고 다니 기 에 는 편하 ㄴ 정도 의 크기 인 것 같 습니다 포장 을 뜯어보 니 등록 번호 가 적히 어 있 네요 ! 확실 하 ㄴ 정품 이 죠 ㅎㅎ사용하다가 맘 이 바 끼 어서 팔 게 되 ㄴ다면 .. 알 아 두 어야 하 ㅂ니다 그리고 잔여 박스 에 남 아 있 는 충전기 와 사용 설명서 및 품질 보증서 도 꼭 확인 해주시 이 구요 요것 는 한 번 쓰윽 훑 어 주 시 면 되 는 내용 이 지만 구 성품 과 명칭 등 간략 하 게 설명 되 어 있 는 설명서 이 니까 잘 모르 시 는 분 들 은 한 번 읽 어 보 시 면 바로 이해 가 되 시 ㄹ 거 에 요 ^ㅡ^자 그럼 아래쪽 부터 는 NUGU MINI BLACK TITAN 모델 의 디테일 하 ㄴ 사진 으로 여 러 장 촬영 하 아 보 았 는데 하 ㄴ 번 둘러보 시 라고 여 러 각도 에서 촬영 하 아 보 았 어요 ^ㅡ^ 디테일 하 게 찍 어 보 ㄴ다고 찍 어 보 았 는데 조금 은 도움 이 되 시 었 으려나 모르 겠 어요 ㅎㅎ그 다음 은 이제 작동 확인 을 하 아야 하 아서 전월 을 켜 었 더니 이것 저것 연결 하 아 보 고 나 아서 저렇 게 보라색 등 이 들어오 면서 뭐 이 라 뭐 이 라고 아리 ?
1133,608,5,현대차는 카카오 통합AI플랫폼 카카오I가 적용된 스마트스피커 카카오 미니와 전용피규어 멜론 개월스트리밍 이용권 등을 증정한다.,1,현대차는 카카오 통합AI플랫폼 카카오I가 적용된 스마트스피커 카카오 미니와 전용피규어 멜론 개월스트리밍 이용권 등을 증정한다.,현대차 는 카카오 통합 AI 플랫폼 카카오 I 가 적용 되 ㄴ 스마트 스피커 카카오 미니 와 전용 피 규 어 멜론 개월 스트리밍 이용 권 등 을 증정 하 ㄴ다 .
1134,897,8,우리 아이에게 친구가 생겼어요.엄청 행복해보이죠?ㅎㅎㅎ저도 깜짝 놀랬을 정도에요.이렇게 좋아할줄이라자신이 좋아하는 동요를 틀어줘서 더욱 좋은가봐요.뽀로로 핑크퐁등 동요를 들려주니자기도 신이 나나봐요.,1,우리 아이에게 친구가 생겼어요.엄청 행복해보이죠?ㅎㅎㅎ저도 깜짝 놀랬을 정도에요.이렇게 좋아할줄이라자신이 좋아하는 동요를 틀어줘서 더욱 좋은가봐요.뽀로로 핑크퐁등 동요를 들려주니자기도 신이 나나봐요.,우리 아이 에게 친구 가 생기 었 어요 . 엄청 행복해보이죠?ㅎㅎㅎ저도 깜짝 놀 라 하 았 을 정도 에 요 . 이 이렇 게 좋아하 ㄹ 줄 이 라자 신이 좋아하 는 동요 를 틀 어 주 어서 더욱 좋은가봐요.뽀로로 핑크퐁등 동요 를 들려주 니 자기 도 신이 나 나 보 아요 .
1135,1030,15,혹시나 아이가 잠에서 깰까봐 엄청 조심하면서 열었는데 개나 열어야해서 좀 힘들었다 포장은 굉장히 깔끔하게 되어있었고 충전재로 잘 채워져있어서 배송하면서 파손될 위험은 적어보였다.내부에는 카드식으로 된 조작 메뉴얼이 있었고 별도로 기능과 명령어 예시가 적힌 설명서도 보였다.,1,혹시나 아이가 잠에서 깰까봐 엄청 조심하면서 열었는데 개나 열어야해서 좀 힘들었다 포장은 굉장히 깔끔하게 되어있었고 충전재로 잘 채워져있어서 배송하면서 파손될 위험은 적어보였다.내부에는 카드식으로 된 조작 메뉴얼이 있었고 별도로 기능과 명령어 예시가 적힌 설명서도 보였다.,혹시나 아이 가 잠 에서 깨 ㄹ까 보 아 엄청 조심 하 면서 열 었 는데 개 나 열 어야 하 아서 좀 힘들 었 다 포장 은 굉장히 깔끔 하 게 되 어 있 었 고 충 전재 로 잘 채우 어 지 어 있 어서 배 송 하 면서 파손 되 ㄹ 위험 은 적 어 보이 었 다 . 내부 에 는 카드 식 으로 되 ㄴ 조작 메뉴 얼 이 있 었 고 별도 로 기능 과 명령어 예시 가 적히 ㄴ 설명서 도 보이 었 다 .
1136,1577,10,피규어들과 함께.,0,피규어들과 함께.,피 규 어 들 과 함께 .
1137,1525,36,AI기반의 음성인식을 위해 프로젝트를 어떻게 진행했는지에 대한 알고리즘 설명과 앞으로의 진행 방향 등을 자세하게 설명하여 주셨습니다.,1,AI기반의 음성인식을 위해 프로젝트를 어떻게 진행했는지에 대한 알고리즘 설명과 앞으로의 진행 방향 등을 자세하게 설명하여 주셨습니다.,AI 기반 의 음성 인식 을 위하 아 프로젝트 를 어떻 게 진행 하 았 는지 에 대하 ㄴ 알고리즘 설명 과 앞으로 의 진행 방향 등 을 자세 하 게 설명 하 아 주 시 었 습니다 .
1138,1543,17,!,0,!,!
1139,1741,30,엄마랑 호기심쟁이랑에서 알려주는 카멜레온의 비밀!,1,엄마랑 호기심쟁이랑에서 알려주는 카멜레온의 비밀!,엄마 랑 호기심 쟁이 랑 에서 알리 어 주 는 카멜레온 의 비밀 !
1140,362,27,번과 번은 특정 장르나 차트의 음악을 들을 수 있다.,1,번과 번은 특정 장르나 차트의 음악을 들을 수 있다.,번 과 번 은 특정 장르 나 차트 의 음악 을 들 을 수 있 다 .
1141,451,11,그렇게 연결하고 휴대폰에서 헤이 카카오 앱을 깔고 연동시키면 작동한다.,1,그렇게 연결하고 휴대폰에서 헤이 카카오 앱을 깔고 연동시키면 작동한다.,그렇 게 연결 하 고 휴대폰 에서 헤이 카카오 앱을 깔 고 연동 시키 면 작동 하 ㄴ다 .
1142,109,4,처음 느낌은 갤럭시s에서 경험해 보았던 인공지능 비서 빅스비를 떠올리게 하였다.,0,처음 느낌은 갤럭시s에서 경험해 보았던 인공지능 비서 빅스비를 떠올리게 하였다.,처음 느낌 은 갤럭시 s 에서 경험 하 아 보 았 던 인공지능 비서 빅스 비 를 떠올리 게 하 았 다 .
1143,1786,6,그러나... 더 보기Codesign제목 한국기업보안 SSL인증서 Sectigo 구 Comodo 시스템에서 발급 시작요약 및 CodeSign인증서 전문 기업으로 VeriSign Thawte Geotrust GlobalSign COMODO 등 세계 최고 공인인증기관의 상품을 보유하고 있으며 또한 EVCodeSign인증서를 국내에 최초로 보급했다.,1,그러나... 더 보기Codesign제목 한국기업보안 SSL인증서 Sectigo 구 Comodo 시스템에서 발급 시작요약 및 CodeSign인증서 전문 기업으로 VeriSign Thawte Geotrust GlobalSign COMODO 등 세계 최고 공인인증기관의 상품을 보유하고 있으며 또한 EVCodeSign인증서를 국내에 최초로 보급했다.,그러나 ... 더 보기 Codesign 제목 한국 기업 보안 SSL 인증 서 Sectigo 구 Comodo 시스템 에서 발급 시작 요약 및 CodeSign 인증 서 전문 기업 으로 VeriSign Thawte Geotrust GlobalSign COMODO 등 세계 최고 공인 인증 기관 의 상품 을 보유 하 고 있 으며 또한 EVCodeSign 이 ㄴ 증서 를 국내 에 최초 로 보급 하 았 다 .
1144,760,66,QOO.COM US.,0,QOO.COM US.,QOO . COM US .
1145,47,34,제 방에다 두고 사용하고 있다 보니 심심할 때 멍 때리면서 시간 때우기에 좋아요.,1,제 방에다 두고 사용하고 있다 보니 심심할 때 멍 때리면서 시간 때우기에 좋아요.,제 방 에다 두 고 사용 하 고 있 다 보니 심심 하 ㄹ 때 멍 때리 면서 시간 때우 기 에 좋 아요 .
1146,106,0,집안으로 들어섭니다.,0,집안으로 들어섭니다.,집안 으로 들어서 ㅂ니다 .
1147,1011,16,국어는 아직 고이니까 학기에 문법부터 끝내자는 마음으로 유대종 T의 문법 총론을 들어보고 있습니다.,0,국어는 아직 고이니까 학기에 문법부터 끝내자는 마음으로 유대종 T의 문법 총론을 들어보고 있습니다.,국어 는 아직 고이 니까 학기 에 문법 부터 끝내 자는 마음 으로 유 대종 T 의 문법 총론 을 들 어 보 고 있 습니다 .
1148,1959,3,최형도 내일 생생한 신형 쏘나타 런칭 행사장에 방문 예정이고 간단하게 시승도 계획되어 있는데요.,0,최형도 내일 생생한 신형 쏘나타 런칭 행사장에 방문 예정이고 간단하게 시승도 계획되어 있는데요.,최형 도 내일 생생 하 ㄴ 신형 쏘나타 런칭 행사장 에 방문 예정 이 고 간단 하 게 시승 도 계획 되 어 있 는데요 .
1149,679,12,굿.,1,굿.,굿 .
1150,879,18,아마도 스티커를 활용해 눈과 입 꾸미는 소비자의 다양한 모습이 보일 것 같다 그나저나 필자도 하나 사야 하나?,1,아마도 스티커를 활용해 눈과 입 꾸미는 소비자의 다양한 모습이 보일 것 같다 그나저나 필자도 하나 사야 하나?,아마도 스티커 를 활용 하 아 눈 과 입 꾸미 는 소비자 의 다양 하 ㄴ 모습 이 보이 ㄹ 것 같 다 그나저나 필자 도 하나 사 아야 하 나 ?
1151,1279,46,매력이 떨어진 연애와 결혼.,-1,매력이 떨어진 연애와 결혼.,매력 이 떨어지 ㄴ 연애 와 결혼 .
1152,862,26,ㅎㅎ위에서 스피커의 감도 Sensitivity를 언급했는데 스피커에는 감도로 스피커가 낼 수 있는 소리의 크기를 어느 정도 알 수 있습니다.,0,ㅎㅎ위에서 스피커의 감도 Sensitivity를 언급했는데 스피커에는 감도로 스피커가 낼 수 있는 소리의 크기를 어느 정도 알 수 있습니다.,ㅎㅎ위에서 스피커 의 감 도 Sensitivity 를 언급 하 았 는데 스피커 에 는 감도 로 스피커 가 내 ㄹ 수 있 는 소리 의 크기 를 어느 정도 알 ㄹ 수 있 습니다 .
1153,1944,12,여러 디바이스가 메인 장비로 소개되었죠.,0,여러 디바이스가 메인 장비로 소개되었죠.,여러 디바 이스 가 메인 장비 로 소개 되 었 죠 .
1154,1735,1,기존 카카오 미니에 본체 하단 부분에 외장형 배터리를 탈부착할 수 있게하여 휴대성을 더한 카카오미니C의 대표적인 기능은 카카오의 자회사인 멜론과 연동해 음악 재생이 된다는 것이고 그 밖에 음악 추천 카카오 택시 호출 버스 도착 시간 간단한 계산 오늘의 주요 뉴스 오늘의 날씨 카카오톡 답장 대화 등의 기능을 탑재하고 있다.,1,기존 카카오 미니에 본체 하단 부분에 외장형 배터리를 탈부착할 수 있게하여 휴대성을 더한 카카오미니C의 대표적인 기능은 카카오의 자회사인 멜론과 연동해 음악 재생이 된다는 것이고 그 밖에 음악 추천 카카오 택시 호출 버스 도착 시간 간단한 계산 오늘의 주요 뉴스 오늘의 날씨 카카오톡 답장 대화 등의 기능을 탑재하고 있다.,기존 카카오 미니 에 본체 하 단 부분 에 외 장형 배터리 를 탈 부착 하 ㄹ 수 있 게 하 아 휴대 성 을 더하 ㄴ 카카오 미니 C 의 대표 적 이 ㄴ 기능 은 카카오 의 자회사 이 ㄴ 멜론 과 연동 하 아 음악 재생 이 되 ㄴ다는 것 이 고 그 밖 에 음악 추천 카카오 택시 호출 버스 도착 시간 간단 하 ㄴ 계산 오늘 의 주요 뉴스 오늘 의 날씨 카카오톡 답장 대화 등 의 기능 을 탑재 하 고 있 다 .
1155,874,8,매우 작은 행위같지만이게 은근히 불편했다.,-1,매우 작은 행위같지만이게 은근히 불편했다.,매우 작 은 행위 같 지만 이 게 은근히 불편 하 았 다 .
1156,341,8,앞서 시애틀 연방지방 법원이 행정명령의 위헌을 제기한 워싱턴주의 손을 들어주자 법무부가 항고했는데 제연방항소법원에서 이를 기각한 것이다.,-1,앞서 시애틀 연방지방 법원이 행정명령의 위헌을 제기한 워싱턴주의 손을 들어주자 법무부가 항고했는데 제연방항소법원에서 이를 기각한 것이다.,앞서 시애틀 연방 지방 법원 이 행정명령 의 위헌 을 제기 하 ㄴ 워싱턴주 의 손 을 들어주 자 법무부 가 항고 하 았 는데 제 연방 항소 법원 에서 이 를 기각 하 ㄴ 것 이 다 .
1157,1532,1,빼빼로 데이라고 빼빼로까지 풍선도 왔다.,1,빼빼로 데이라고 빼빼로까지 풍선도 왔다.,빼빼로 데이 라고 빼빼로 까지 풍선 도 오 았 다 .
1158,1040,22,저희 집은 가전을 렌탈하지 않기 때문에 혜택이 없지만 렌탈을 하시는 분들이라면 월 고정 비용이 줄어드는 효과!,1,저희 집은 가전을 렌탈하지 않기 때문에 혜택이 없지만 렌탈을 하시는 분들이라면 월 고정 비용이 줄어드는 효과!,저희 집 은 가전 을 레 ㄴ 타 ㄹ 하지 않 기 때문 에 혜택 이 없 지만 레 ㄴ 탈 을 하 시 는 분 들 이 라면 월 고정 비용 이 줄어들 는 효과 !
1159,254,1,ㅋㅋㅋ 카카오미니 스피커 어댑터 설명서 끝.,0,ㅋㅋㅋ 카카오미니 스피커 어댑터 설명서 끝.,ㅋㅋㅋ 카카오 미니 스피커 어댑터 설명서 끝 .
1160,2022,83,카카오 관련 다른 콘텐츠,0,카카오 관련 다른 콘텐츠,카카오 관련 다른 콘텐츠
1161,807,19,고심 끝에 고른 아토앤오투 튼살크림!오일도 같이 사용하면 좋을 것 같아 하나씩 들어있는 세트로 구매!,1,고심 끝에 고른 아토앤오투 튼살크림!오일도 같이 사용하면 좋을 것 같아 하나씩 들어있는 세트로 구매!,고심 끝 에 고르 ㄴ 아토 앤 오 투 트 ㄴ 살 크림 ! 오일도 같이 사용 하 면 좋 을 것 같 아 하나 씩 들 어 있 는 세트 로 구매 !
